Device Time, 0-100kph Time(s),100,011c obd standards vehicle conforms to,120,140,160,900,0901 vin message count,902,903,904,905,906,907,908,909,090A,090B,920,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 4 Voltage(V),Odometer(from ECU)(miles),Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%),pids supported 01-20,service 09 pids supported
22:52.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68530369,11.51346207,-,0,24.53475571,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:53.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68530369,11.51346207,-,0,24.53475571,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:54.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68530369,11.51346207,-,0,24.53475571,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:55.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68530369,11.51346207,-,0,24.53475571,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:56.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68530369,11.51346207,-,0,24.53475571,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:57.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68485069,11.51406288,-,0,24.53347778,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:58.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68485069,11.51406288,-,0,24.53347778,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:59.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68485069,11.51406288,-,0,24.53347778,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:00.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68485069,11.51406288,-,0,24.53347778,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:01.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68485069,11.51406288,-,0,24.53347778,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:02.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68485069,11.51406288,-,0,24.53347778,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:03.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68485069,11.51406288,-,0,24.53347778,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:04.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68485069,11.51406288,-,0,24.53347778,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:05.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68485069,11.51406288,-,0,24.53347778,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:06.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68485069,11.51406288,-,0,24.53347778,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:07.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68439865,11.51466274,-,0,24.53219795,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:08.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68439865,11.51466274,-,0,24.53219795,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:09.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68439865,11.51466274,-,0,24.53219795,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:10.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68439865,11.51466274,-,0,24.53219795,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:11.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68439865,11.51466274,-,0,24.53219795,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:12.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68439865,11.51466274,-,0,24.53219795,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:13.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68439865,11.51466274,-,0,24.53219795,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:14.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68394661,11.5152626,-,0,24.53092194,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:15.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68394661,11.5152626,-,0,24.53092194,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:16.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68394661,11.5152626,-,0,24.53092194,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:17.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68394661,11.5152626,-,0,24.53092194,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:18.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68394661,11.5152626,-,0,24.53092194,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:19.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68394661,11.5152626,-,0,24.53092194,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:20.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68394661,11.5152626,-,0,24.53092194,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:21.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68349457,11.51586056,-,0,24.52964592,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:22.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68349457,11.51586056,-,0,24.52964592,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:23.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68349457,11.51586056,-,0,24.52964592,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:24.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68349457,11.51586056,-,0,24.52964592,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:25.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68349457,11.51586056,-,0,24.52964592,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:26.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68349457,11.51586056,-,0,24.52964592,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:27.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68304443,11.51645851,-,0,24.52837372,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:28.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68304443,11.51645851,-,0,24.52837372,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:29.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68304443,11.51645851,-,0,24.52837372,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:30.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68304443,11.51645851,-,0,24.52837372,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:31.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68304443,11.51645851,-,0,24.52837372,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:32.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68304443,11.51645851,-,0,24.52837372,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:33.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68259335,11.51705647,-,0,24.52710152,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:34.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68259335,11.51705647,-,0,24.52710152,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:35.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68259335,11.51705647,-,0,24.52710152,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:36.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68259335,11.51705647,-,0,24.52710152,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:37.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68259335,11.51705647,-,0,24.52710152,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:38.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68259335,11.51705647,-,0,24.52710152,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:39.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68214417,11.51765347,-,0,24.52582932,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:40.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68214417,11.51765347,-,0,24.52582932,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:41.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68214417,11.51765347,-,0,24.52582932,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:42.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68214417,11.51765347,-,0,24.52582932,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:43.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68214417,11.51765347,-,0,24.52582932,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:44.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68214417,11.51765347,-,0,24.52582932,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:45.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68169403,11.51824951,-,0,24.52456093,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:46.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68169403,11.51824951,-,0,24.52456093,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:47.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68169403,11.51824951,-,0,24.52456093,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:48.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68169403,11.51824951,-,0,24.52456093,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:49.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68169403,11.51824951,-,0,24.52456093,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:50.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68169403,11.51824951,-,0,24.52456093,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:51.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6812458,11.5188446,-,0,24.52329254,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:52.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6812458,11.5188446,-,0,24.52329254,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:53.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6812458,11.5188446,-,0,24.52329254,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:54.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6812458,11.5188446,-,0,24.52329254,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:55.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6812458,11.5188446,-,0,24.52329254,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
23:56.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6812458,11.5188446,-,0,24.52329254,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
